;PC1;PC2;PC3;PC4;PC5;PC6;PC7;true_label;pred_label
45;0.6688538331610471;-0.35139823350573796;-0.2123657114677577;0.1341382664866474;-0.005846367255926335;-0.02985757332396648;0.009313905471078862;1;1.0
46;-0.3145180446864686;-0.39166213072893985;0.020909350663507475;-0.02398338247154874;0.012854573606258659;0.0024357748821908502;-0.0012534059516474674;0;0.0
47;0.6102372676677486;-0.14267993407549223;-0.20468686146263035;0.1184961349943168;-0.005190354632938644;-0.029783516667861217;0.00930087731280109;1;1.0
48;0.6669927254851769;-0.3518404065690359;-0.2122450167383502;0.13444899896597054;-0.0057022569897458;-0.029840312529269525;0.009299245420943583;1;1.0
49;-0.2564205121779104;0.15649130540731068;0.026684872761216505;-0.09457366174787549;-0.000958235656443275;0.0007706171350656368;0.00028093692794130064;0;0.0
50;0.33243817534463743;-0.1488870187525137;-0.018698584095310434;-0.14170476638601603;-0.03877859061857857;-0.003750007944408673;0.004021604535110196;0;0.0
51;0.43674655724588207;0.5729562795789596;-0.18044232265597343;0.058381224270660545;-0.09013768317086589;0.01417825983431825;-0.0002566176952288743;1;1.0
52;0.2343592820358231;0.45606456738328527;0.4058440478147227;0.042000195292760785;-0.03417734832666738;-0.0030199603295727683;0.004214376379655939;0;0.0
53;0.6282310577646398;-0.22746306500984506;-0.20742946526854936;0.12564894275883012;-0.005031010297212937;-0.02976263594490368;0.00926315391509405;1;1.0
54;0.07001973430460061;0.19731299127188381;0.6594498354646311;0.23940887612152675;-0.012795112661944958;-0.00033829575536884745;0.0022948250354231856;0;0.0
55;0.43984604824459705;-0.09508835696067001;-0.18746244766345915;0.12645794524455264;0.013072149295921836;0.02703731126027791;-0.018688238781900065;0;1.0
56;0.6218804623967554;-0.22897200875505597;-0.20702866325335376;0.12670277941244495;-0.004539481214851157;-0.029703768284330714;0.00921313780500597;1;1.0
57;0.4616997683386254;0.5790226223559188;-0.18180715919649665;0.056875253547511176;-0.006889069763474678;-0.030002308795980787;0.009656366412464711;1;1.0
58;0.4236207075413204;0.5699750509354029;-0.17938146473632738;0.06320734063690729;-0.003941358588835627;-0.029649267531982222;0.009356446774835917;1;1.0
59;0.6507462153590512;-0.2667815182867078;-0.21000034211604798;0.12426738229731984;-0.09118023911204223;0.014071376672165225;-0.00036560027211821565;1;1.0
60;-0.3547548907441506;0.4294197299557796;-0.12967041484025713;0.18466460644770877;-0.02965206741658491;0.02142141696686805;-0.006400666973102541;0;0.0
61;-0.11851361444945614;-0.09326553960767521;-0.15577484815271553;0.21226474059989395;0.00756404519235884;-0.002990591758841909;-0.0005236630617140372;0;1.0
62;0.49763155625537175;0.1570944253518424;0.2333730270042498;-0.6571875805509896;0.12105308150623027;-0.01551452252510114;-0.010854733886229232;0;0.0
63;0.39954674354417563;0.6087841912207733;-0.1770597208070402;0.06213222053941693;-0.0028541036998974614;-0.029519952156289848;0.009256565070577852;1;1.0
64;0.6048845395025194;-0.010444564986043224;-0.20342949134075736;0.10213098121779925;-0.046881715782439694;-0.009509639328857547;0.0049945255195122445;0;0.0
65;0.057297735051533315;-0.08067305427207247;0.0011861021835890709;-0.11119119090838492;-0.0198089760760981;-0.0014807753974001737;0.0021237400420151676;0;0.0
66;-0.16427350777075736;0.2674436863484902;0.02239756663981838;-0.12004961636931612;-0.009643877334632723;-0.0002714470466100816;0.0011861649641782116;0;0.0
67;0.6274857339016174;-0.18311078547588594;-0.2065717316664463;0.12070747029480326;-0.005749205540148801;-0.029849545214592467;0.009346998306200241;1;1.0
68;-0.4153748835671593;0.3413693359457519;0.04075190088590152;-0.09353287603039584;0.007464888140123864;0.001774922964942114;-0.0005223728862298556;0;0.0
69;0.5774294168990235;-0.10594592370435385;-0.20180552080216116;0.11887524888487193;-0.003426944459870609;-0.029573218051911838;0.009132203151390742;1;1.0
70;0.6130488723683474;-0.14201213613779115;-0.20488598917285053;0.11801687295155978;-0.005408389085924584;-0.02980963962378762;0.00932303647868267;1;1.0
71;0.057772884980399015;-0.036031036729431566;0.0019454114252361874;-0.11634772265309758;-0.02062204851869303;-0.0015790576404482834;0.0022172119445386827;0;0.0
72;0.6260608108049511;-0.1834495104767329;-0.2064947210563518;0.12093636037027225;-0.005639167963615231;-0.02983637271528038;0.009335785106900394;1;1.0
73;0.6410878581840028;-0.1798786477612267;-0.20741487077761317;0.11845926780295499;-0.006801698544827399;-0.02997558914295924;0.00945411516286787;1;1.0
74;0.6673800119473722;-0.3517483841719368;-0.21226941273961364;0.1343847588008647;-0.005732231633351596;-0.029843902401011337;0.009302295583910722;1;1.0
75;0.6280452257845599;-0.1829778462496697;-0.20660702332946532;0.12061463783731066;-0.005792509222453766;-0.029854731442844437;0.009351404746626749;1;1.0
76;-0.18987156159911509;0.11250531690958603;-0.14585604623759754;0.20074996161614037;0.048982752675843504;-0.023304353763268282;0.0038963507774471273;0;0.0
77;0.6137171787698015;-0.2309113087020421;-0.20648400330369568;0.1280746676201619;-0.0039070823368692765;-0.029628015584588045;0.00914882425517138;1;1.0
78;-0.1731699517147206;-0.5807234151237942;0.007963171149366653;-0.022096866018704638;0.0057943434376414825;0.0015946996721391696;-0.0005887668280585773;0;0.0
79;0.6050090065273971;-0.23298037366272692;-0.2059298091838423;0.1295224210623056;-0.0032329904373488523;-0.029547281242775184;0.009080237021246553;1;1.0
80;-0.3607063063935767;0.4280056724802504;-0.1292915127547135;0.1856541292729906;-0.029191378200245487;0.021476575537270746;-0.0064475173024708034;0;0.0
81;0.4058432911629617;0.610280251882177;-0.17746055445662817;0.06108533666489725;-0.003341516136460599;-0.02957832840942344;0.009306157970246679;1;1.0
82;0.5984767663622891;-0.011886828558445639;-0.2015664296333347;0.1052206906368372;-0.006608794540694577;-0.029956105807786796;0.00947743555663028;1;0.0
83;0.5517286679221088;-0.02313003754567781;-0.1986795331053909;0.11042917787306063;-0.08816767345245125;0.01442690172368808;-0.0006073057242516216;1;1.0
84;0.6063245311145699;-0.23266781103509346;-0.2060140764234598;0.12930339216828024;-0.0033348345979000707;-0.0295594791263994;0.009090598735408132;1;1.0
85;-0.1423686258508578;-0.21717204615936606;0.012318376334900962;-0.06783851574160216;-0.002800310571521274;0.0005581181456384605;0.00037166725696364785;0;0.0
86;0.44672812140722595;0.575465374355291;-0.18085259956071983;0.05936535083976852;-0.005730093916898372;-0.029863500262032192;0.009538445598318028;1;1.0
87;-0.04121662779126712;-0.4309078075735381;-0.17000872901155686;0.24313469156455966;0.17240630621440012;-0.08793425702576883;0.018154880206266984;0;1.0
88;0.42864634144865477;0.5710316912627552;-0.17992463773883172;0.05972918110043925;-0.08951061044456878;0.014253363830890842;-0.00032041810624521433;1;1.0
89;0.5537387743458482;-0.022516650864439738;-0.19872421093203782;0.11265559178770189;-0.003145761723110076;-0.029541349141414815;0.009125074083300185;1;1.0
90;-0.42483356575827713;0.07194722440964525;0.03661699287028116;-0.06149487809022603;0.012854836660208107;0.0024258864522779602;-0.0011352587623976393;0;0.0
91;0.5319493518001857;0.2394013254442202;-0.1940011857724779;0.08382031266532206;-0.04589265998215145;-0.00939657917380936;0.00495841986515127;0;0.0
92;0.3246359018065903;0.5463843543634714;-0.17119292691531926;0.07901174166359998;-0.05586562442409809;0.0020385881454098396;0.0017738488905407045;0;1.0
93;-0.10710815095154946;0.14743964666857218;0.016459393718902843;-0.1142807538676216;-0.011738797215571025;-0.0005196106322796507;0.001367172732446159;0;0.0
94;0.6796075966208558;-0.3488426762122203;-0.2130115183720245;0.1323730155457001;-0.006678060523427629;-0.0299571650503778;0.009398576617587629;1;1.0
95;0.39920568939108025;0.6087031594537042;-0.1770377784282067;0.06218906062277141;-0.0028276984070533047;-0.029516789547083384;0.009253878693040481;1;1.0
96;-0.27728179057084806;0.06247642072230096;0.026433931956503745;-0.08095004289044878;0.002209210674166924;0.001151779785008152;-6.282994011277555e-05;0;0.0
97;0.44490790683786835;0.6195629633068263;-0.179867327121017;0.05463720923068996;-0.006363939068757326;-0.02994027930638965;0.009613781697884249;1;1.0
98;0.004204821022435488;0.18386055068286042;0.8472229304001628;0.357858209464962;-0.004149481190439446;0.0007835368938059078;0.001645304192929898;0;0.0
99;0.600771259333718;-0.011341657298223928;-0.20171254705308836;0.10483917074156887;-0.006786411033041973;-0.029977378546000973;0.009495507490492962;1;0.0
100;-0.11960770936330462;-0.34535129808564974;0.008510544220974525;-0.0563844936497981;-0.0022331579184789014;0.0006287566517637716;0.00028174133695350905;0;0.0
101;0.4541623352891282;0.5327025225398425;-0.1821238399435998;0.06320191206133985;-0.005529444158109593;-0.029838570422052887;0.00950727548621969;1;1.0
102;-0.23411963955476786;-0.23897209678570258;0.018159517951895604;-0.05258350435573797;0.004302093654608771;0.0014087567250956293;-0.0003509827732196383;0;0.0
103;-0.15993521782258954;-0.08775850626775439;0.015805259988100735;-0.08015047146508031;-0.003769365169879703;0.00043934934764943085;0.0005024978002611906;0;0.0
104;-0.08589708800002471;-0.5599873734405367;0.002407119416921682;-0.03660731779503848;-0.000961409279907377;0.0007855787405704193;9.861236657553493e-05;0;0.0
105;-0.03568063076779146;-0.19182295971412025;0.00552692829590584;-0.08557666242201596;-0.011058967617196576;-0.0004310018768527843;0.0012119636075889097;0;0.0
106;-0.21223728391625393;-0.14471460397472233;0.018345459304982648;-0.06637688981042729;0.001055606301367537;0.0010181275181447122;8.263065128761491e-07;0;0.0
107;0.6600725645999238;-0.35348463077299724;-0.2118038909106395;0.13559991425200205;-0.0051665595005457934;-0.029776153008569638;0.009244740391408155;1;1.0
108;0.42489635230719897;0.570278146331039;-0.17946250271186792;0.06299534667134353;-0.00404010231666736;-0.029661093759106343;0.009366493893998925;1;1.0
109;0.45593986349882826;0.5331252238054076;-0.182206726795298;0.06292410036945001;-0.005666456201187796;-0.02985496579437503;0.009521254037153011;1;1.0
110;0.6206379822782254;-0.09567956517641225;-0.20455640764012115;0.11169110366314337;-0.00677170180734613;-0.02997381197766767;0.009472522855338708;1;1.0
111;0.6470509810790387;-0.26752032328800357;-0.2093963372064894;0.12760956460811174;-0.00571115800929411;-0.02984318344197706;0.009321639140872685;1;1.0
112;0.6121642614272125;-0.23128054870603348;-0.2064075442486236;0.12831974393608;-0.0037873050635066348;-0.029613680677458832;0.0091366091622775;1;1.0
113;0.6728667989194295;-0.3504449661068228;-0.2126391416029385;0.13346053625118004;-0.0061573563596100805;-0.02989482821860174;0.00934552524874359;1;1.0
114;-0.35563376087460274;0.0883891047006979;0.032211491574035765;-0.0730004275133855;0.007498107462686034;0.0017843162755162294;-0.000590216717084775;0;0.0
115;-0.290434797984423;0.23746775038629078;0.030429370768531014;-0.09907336811992873;0.0001222107877795274;0.0008982148080376579;0.0001924924542661801;0;0.0
116;-0.09417810230028272;-0.3838384577186663;0.006092390636444174;-0.05554068771363995;-0.003425547979289816;0.00048684472021236224;0.0003923075894787721;0;0.0
117;-0.28246868664718333;-0.2949889572133687;0.02044801802193917;-0.03946719510812715;0.008821062980735424;0.001950885707842245;-0.0008215194422958473;0;0.0
118;-0.3957642056959586;-0.0102041355611418;0.033187318191996946;-0.056172994006705994;0.01215717188383972;0.0023441265958819026;-0.0010857515618129447;0;0.0
119;0.5567637669241342;-0.02179731802152996;-0.19886686367358172;0.11218187792595084;-0.0033789593109682806;-0.029569255189092522;0.009148863882853405;1;1.0
120;0.6057015004585741;-0.14375768725300414;-0.20440267181853378;0.11924759913002081;-0.0048393313661691814;-0.029741477570746373;0.009265155934111651;1;1.0
121;-0.3822652542820593;0.06665221143121317;-0.13407400985762333;0.22995343620620598;-0.021309053114695255;0.022427925814253805;-0.007335281553362482;0;0.0
122;0.6309214820178038;-0.31588181322213277;-0.20915882325886861;0.13536900103452118;-0.0036862852514556363;-0.029599766563281213;0.009104870176169481;1;1.0
123;0.44730094052094094;0.6201305922595336;-0.18009999946159175;0.05419229243072302;-0.006550736387346014;-0.029962689382075178;0.009632687115159246;1;1.0
124;0.551593056460664;-0.023162335489774578;-0.19867733892906372;0.11044795451882117;-0.08815730038127743;0.014428141052956488;-0.0006083692278195045;1;1.0
125;-0.3709734897044612;0.2029205813427373;-0.1325854666353793;0.21274897635642182;-0.02451514339823097;0.022041141500688262;-0.006977019975399119;0;0.0
126;0.4518695523087481;0.5765484828818049;-0.18149095256656597;0.05581651774790678;-0.09131000798009274;0.014037812800668577;-0.0001374445080591185;1;1.0
127;-0.24170970659320012;-0.25618666454591543;-0.14949941170966394;0.24711003332892437;-0.025982180899895214;0.021875362105414825;-0.006945932903388047;0;0.0
128;-0.29450044678387977;0.10291438725058774;0.02831961491694666;-0.0831647472591387;0.002765806432430412;0.0012175395095838713;-0.0001087180782502424;0;0.0
129;0.44484900759467666;0.5304896717343979;-0.18153119081617963;0.06475024029877804;-0.004808508823380564;-0.02975222578337283;0.009433921973031013;1;1.0
130;-0.23586168756818388;-0.19485688598222944;0.01905995774519534;-0.05737140636003858;0.0036606530521225305;0.0013310304236639594;-0.0002749739670626034;0;0.0
131;0.47321884382660434;0.6225548017446404;-0.1644725185283095;0.011928476156746743;0.15418807446923238;0.12118724208331266;-0.08192122982151583;0;1.0
132;-0.006369729139141867;-0.11114615853607505;-0.16344306052224014;0.1988493338444105;-0.0003356259008225255;-0.003935693094716939;0.0002696900541778471;0;1.0
133;0.4240789833034529;0.5700839370971659;-0.17941065741505519;0.06313113503293641;-0.003976833845256373;-0.029653516329901562;0.009360056262373125;1;1.0
134;0.4470490134120793;0.6200707368184672;-0.18008375379069105;0.05423430053384354;-0.006531230815888795;-0.0299603531472362;0.009630702736883736;1;1.0
135;0.5431927352001513;-0.17848895514131954;0.7544257595857063;0.2949339887430199;-0.038296306428511465;-0.0033196504977092292;0.004939036557169908;0;0.0
136;0.6277662119212292;-0.31663150726451317;-0.20895807806732072;0.1358935376742444;-0.0034420397175513907;-0.02957051389918957;0.009080018705741055;1;1.0
137;-0.05604819168160565;-0.37477878705141243;0.0036649143501239424;-0.06188037706764836;-0.0063771672691275505;0.00013333608147080516;0.0006926266874775855;0;0.0
138;0.5934303666281189;-0.1467528724566519;-0.20502100440229062;0.11929608938476466;-0.04366525048250816;-0.009121685300947677;0.00463509110785839;0;1.0
139;0.07538537835387833;-0.0763754280460949;3.461027972436386e-05;-0.11419852629689993;-0.021209131906442996;-0.0016484688232229997;0.0022662020603745163;0;0.0
140;-0.18554729273950046;0.30691815414406315;0.024541434926186614;-0.12159007951650479;-0.008773375360391633;-0.00016809127201050577;0.0011083374758419182;0;0.0
141;-0.1917743593766243;-0.5406147036803894;0.00993704214163707;-0.024081187318058805;0.0064582089432571555;0.0016733068355518196;-0.0006455694108867093;0;0.0
142;-0.3505598973657625;-0.3111674359163653;0.024782924444407155;-0.028145977811660155;0.014091972971036194;0.0025821704537232794;-0.0013578199655904734;0;0.0
143;0.25266549863403265;0.5446249262004466;-0.000987791333127878;-0.20968224632169327;-0.045024098604419;-0.0045124572840587315;0.004828971258284987;0;0.0
144;0.5443734335451818;0.6230024698304096;0.742241329808931;0.18792831468175578;-0.05287006408935784;-0.005093744066599005;0.00658227342372785;0;0.0
145;0.6373632049704419;-0.314351254261693;-0.20956851070598642;0.13429820704028256;-0.004184928130148593;-0.029659487677803107;0.009155606229351597;1;1.0
146;-0.12571049134883855;-0.21321407151936678;0.011257879207569587;-0.0706081804197339;-0.004089809009064512;0.00040367789658222417;0.0005028701748974668;0;0.0
147;0.47900279290321807;0.44948707335280286;-0.18082942373246058;0.0697424866603541;-0.07679349833747465;0.006756171565823156;0.0014231100457477517;0;0.0
148;-0.1064475405817561;-0.16410807099427457;0.010821059532297748;-0.07888849630429273;-0.006357237368503479;0.0001312107704245628;0.0007443187313535043;0;0.0
149;0.3970503366158792;0.608191047586232;-0.17690054703613567;0.06254742996152594;-0.0026608532346077633;-0.029496806878176657;0.009236902676218975;1;1.0
150;0.6777458251867501;-0.30475634818005914;-0.21214012586145772;0.1275835458295522;-0.007310942657246434;-0.030033883579551543;0.009473668657146295;1;1.0
151;0.5934070120602306;-0.1912078923702835;-0.20440209145816457;0.12637363115394465;-0.003111185492031957;-0.029533595592645016;0.009078587155207075;1;1.0
152;0.41832632223418;0.5687171115901096;-0.17904380631066635;0.06408796591267536;-0.0035315109840910507;-0.029600180745732806;0.009314746666781991;1;1.0
153;0.6622774614178131;-0.2639025061042735;-0.21036537801161362;0.12507811764140606;-0.006889826694146532;-0.029984349722061935;0.009441565831087203;1;1.0
154;0.6404205933586932;-0.2690957008166659;-0.20897394984214882;0.1287121304651476;-0.005197897350688597;-0.02978171126550504;0.009269416632591917;1;1.0
155;0.6404827137171748;-0.13549357510328236;-0.20660920309308817;0.11346922452330671;-0.007531579473186759;-0.030063918277673417;0.009539094458130844;1;1.0
156;0.5866830485486808;-0.06019460719856839;-0.19636826957645795;0.10230302877350542;0.0017141038206531468;0.025677159028554993;-0.017531988901808286;0;1.0
157;-0.1075874513243627;-0.2534371562108563;0.009314632826057082;-0.06854383648822235;-0.00471641246535432;0.00032953351374903026;0.0005558814207552692;0;0.0
158;0.44522138757387714;0.6196364954006761;-0.17996717689399253;0.05453830297599645;-0.006389750782872991;-0.02994340830401316;0.00961630781573012;1;1.0
159;0.4469556101945813;0.5755193740965429;-0.18087141879628235;0.05932498780940069;-0.005747787600995584;-0.029865621434100736;0.009540240445493162;1;1.0
160;0.46995705762212736;-0.38338717171945985;-0.03218434961699886;-0.1341004262676791;-0.044765987408533776;-0.004461676132178887;0.004566334577089062;0;0.0
161;0.4441936314193975;0.5748628875429951;-0.1807157546261224;0.05977239656839119;-0.005534374246985535;-0.029840070898981278;0.00951850093862786;1;1.0
162;-0.2701057172472887;0.22688677537180318;-0.13900697871955367;0.19597818180925428;-0.03232326900589264;0.02110598531686896;-0.006182571578521727;0;0.0
163;0.6645824760750532;-0.3524130764312477;-0.21209109808224902;0.13485001802741647;-0.005515671491377943;-0.029817965390704904;0.009280261456815143;1;1.0
164;-0.29544493381843706;0.4435117814468398;-0.13344624622281395;0.1748034257243483;-0.03424323241201637;0.020871524233370426;-0.005933501825310608;0;0.0
165;0.5394330105029789;-0.011090033668453405;0.22755345956560824;-0.6438276644591594;0.12092241268258146;-0.015526562762104576;-0.01088441495710729;0;0.0
166;0.44492200573021057;0.6195653324253074;-0.1799506223929238;0.05458661284035193;-0.006366624223876777;-0.029940639667923298;0.009613951611870937;1;1.0
167;-0.15222523270062463;-0.3531013412033282;0.01057731869551818;-0.05096704262522868;0.0002915610599277668;0.0009311318361010403;2.4845919541041364e-05;0;0.0
168;0.08057822327971849;-0.0013522629910610036;-0.166231111146682;0.17609413764998255;0.03115254197683601;-0.025436219344354312;0.005667540058161382;0;0.0
169;0.4709429980260037;0.5370718627293787;-0.1907133807779032;0.06479889473680422;0.2911417520458221;-0.18383957425544456;0.04365294303945024;1;1.0
170;0.6004233870158568;-0.145011699902335;-0.20406096661981366;0.12012849539015838;-0.004430645047835682;-0.029692527477776582;0.009223580355365942;1;1.0
171;0.44790649000524146;0.5757453552206373;-0.18092758767364056;0.05916944677041538;-0.005821310307312304;-0.02987442502459546;0.00954772665237134;1;1.0
172;-0.4182193139018272;0.34069349874720484;0.04093296491708313;-0.0930599581233533;0.007685073792304501;0.001801294086730158;-0.0005447761971685939;0;0.0
173;0.4371403613732876;0.5730498351641798;-0.18046842820808934;0.05831514231393612;-0.0901681873849236;0.01417460592804909;-0.00025351527285166276;1;1.0
174;0.295134014499341;0.3776822838391267;0.08416269370727995;-0.1431361481266083;-0.04344600001035234;-0.004277006975167581;0.004739498936102911;0;0.0
175;0.2714009800358052;0.41548927322854645;-0.00453576634011852;-0.19755683389214443;-0.04414526867001652;-0.004404486344630401;0.004707334954010806;0;0.0
176;0.6030868457041023;-0.26312120818574986;0.2185060532813828;-0.6236781506901014;0.1348437459846638;-0.022879138167394345;-0.009301822626900722;0;0.0
177;0.32488555309110584;0.367416831137499;-0.17150271470187678;0.08969319965397618;0.013431117778654859;0.02707032758222544;-0.01860659386131991;0;0.0
178;0.4312825393311963;0.5717954949844638;-0.1798699117773416;0.061933050157224306;-0.0045344705016201045;-0.02972030349490293;0.00941679343287099;1;1.0
179;-0.1957580602688482;0.30449207444910037;0.025191462968361156;-0.11989239456560317;-0.00798296495912963;-7.342586119689613e-05;0.001027915660552025;0;0.0
180;0.44883409880272923;0.5759657536264986;-0.180986771648531;0.05901514167746377;-0.005893118589951413;-0.02988302539809035;0.00955503278446744;1;1.0
181;-0.17189402582327337;0.3839515223472511;-0.14226239330857474;0.1672962074677028;0.04293339015234009;-0.024034280246726773;0.004576313735503143;0;0.0
182;-0.2505053037419746;-0.2873941531577143;0.01843841141344936;-0.044766794769002645;0.0063472809703868744;0.0016546184345920109;-0.0005697872636418981;0;0.0
183;0.5832232494820121;-0.06004047533949556;-0.2014090726540764;0.11282019916524172;-0.004652202912512434;-0.02972087827737197;0.009267583434163585;1;1.0
